TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,STL,BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,STL_RANK,BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,CFID,CFPARAMS,Season
1610612750,Minnesota Timberwolves,82,50,32,0.61,48.5,100.2,30.1,0.73,7.6,5.4,14.8,13.2,13.3,38.5,1,8,8,8,1,12,16,7,17,11,4,7,12,12,10,Minnesota Timberwolves,1999-00
1610612751,New Jersey Nets,82,31,51,0.378,48.4,103.3,28.2,0.672,8.8,4.8,14.8,15.3,15.6,43.0,1,23,23,23,7,22,29,28,8,17,2,27,24,26,10,New Jersey Nets,1999-00
1610612752,New York Knicks,82,50,32,0.61,48.4,98.1,30.7,0.731,6.3,4.3,15.9,12.4,10.5,31.8,1,8,8,8,7,7,13,4,28,25,12,2,2,1,10,New York Knicks,1999-00
1610612753,Orlando Magic,82,41,41,0.5,48.2,98.9,31.0,0.699,9.1,5.7,18.3,14.5,14.6,39.8,1,17,17,17,22,8,12,21,5,8,24,23,19,16,10,Orlando Magic,1999-00
1610612755,Philadelphia 76ers,82,49,33,0.598,48.4,97.5,30.1,0.699,9.6,4.7,15.2,12.7,12.7,37.2,1,10,10,10,7,4,17,22,2,18,7,5,8,10,10,Philadelphia 76ers,1999-00
1610612756,Phoenix Suns,82,53,29,0.646,48.3,96.2,31.2,0.705,9.1,5.3,17.4,14.1,12.0,36.0,1,5,5,5,14,3,11,19,4,13,19,17,5,7,10,Phoenix Suns,1999-00
1610612757,Portland Trail Blazers,82,59,23,0.72,48.2,97.7,31.2,0.724,7.7,4.8,15.2,13.9,12.3,35.0,1,2,2,2,19,6,10,9,15,16,8,16,6,5,10,Portland Trail Blazers,1999-00
1610612758,Sacramento Kings,82,44,38,0.537,48.3,99.9,32.1,0.697,9.6,4.6,18.3,14.3,17.0,42.2,1,14,14,14,18,11,3,23,3,21,23,19,28,22,10,Sacramento Kings,1999-00
1610612759,San Antonio Spurs,82,53,29,0.646,48.4,95.7,32.5,0.73,7.5,6.7,15.5,13.3,11.8,35.3,1,5,5,5,2,2,2,6,18,2,10,10,4,6,10,San Antonio Spurs,1999-00
1610612760,Seattle SuperSonics,82,45,37,0.549,48.2,101.8,30.3,0.696,8.0,4.2,14.8,15.0,13.2,40.3,1,12,12,12,19,16,15,24,13,27,3,26,11,19,10,Seattle SuperSonics,1999-00
1610612761,Toronto Raptors,82,45,37,0.549,48.2,101.7,29.9,0.718,8.1,6.6,14.9,13.4,18.1,40.0,1,12,12,12,22,15,19,10,11,3,5,11,29,18,10,Toronto Raptors,1999-00
1610612762,Utah Jazz,82,55,27,0.671,48.2,99.8,29.6,0.732,7.7,5.4,15.7,12.3,10.3,32.6,1,4,4,4,22,10,23,2,16,10,11,1,1,2,10,Utah Jazz,1999-00
1610612763,Vancouver Grizzlies,82,22,60,0.268,48.4,105.3,28.3,0.706,7.4,4.2,19.0,13.9,16.5,43.7,1,26,26,26,2,27,27,18,21,26,27,15,26,28,10,Vancouver Grizzlies,1999-00
1610612764,Washington Wizards,82,29,53,0.354,48.3,104.1,29.7,0.717,7.2,4.7,17.7,13.2,14.5,39.6,1,24,24,24,14,23,21,11,22,19,21,8,17,15,10,Washington Wizards,1999-00
1610612737,Atlanta Hawks,82,25,57,0.305,48.1,101.9,30.4,0.708,7.7,4.7,18.6,13.0,13.1,36.9,1,25,25,25,27,21,16,21,16,21,28,9,14,14,10,Atlanta Hawks,2000-01
1610612738,Boston Celtics,82,36,46,0.439,48.4,100.9,28.9,0.727,9.4,4.1,17.0,13.0,13.4,35.9,1,20,20,20,13,16,27,7,3,28,23,10,18,8,10,Boston Celtics,2000-01
1610612766,Charlotte Hornets,82,46,36,0.561,48.5,96.3,31.8,0.745,8.1,5.5,15.6,12.9,10.5,35.4,1,14,14,14,9,6,4,1,11,11,10,8,3,6,10,Charlotte Hornets,2000-01
1610612741,Chicago Bulls,82,15,67,0.183,48.4,104.9,27.6,0.703,8.2,4.6,17.9,13.5,11.6,40.0,1,29,29,29,11,28,29,24,7,24,24,15,7,22,10,Chicago Bulls,2000-01
1610612739,Cleveland Cavaliers,82,30,52,0.366,48.4,102.0,29.8,0.711,7.8,5.3,18.5,13.8,14.6,36.6,1,23,23,23,13,22,20,19,15,13,27,21,26,12,10,Cleveland Cavaliers,2000-01
1610612742,Dallas Mavericks,82,53,29,0.646,48.3,100.1,31.4,0.707,7.5,6.0,15.4,14.3,13.3,40.9,1,5,5,5,18,13,9,23,19,5,6,26,16,23,10,Dallas Mavericks,2000-01
1610612743,Denver Nuggets,82,40,42,0.488,48.2,103.1,31.5,0.718,6.7,6.6,15.2,13.9,15.0,41.9,1,19,19,19,21,25,7,15,27,2,5,23,27,26,10,Denver Nuggets,2000-01
1610612765,Detroit Pistons,82,32,50,0.39,48.4,98.9,32.0,0.722,7.5,5.5,16.4,13.4,13.6,35.4,1,21,21,21,11,8,3,12,20,12,20,14,20,5,10,Detroit Pistons,2000-01
1610612744,Golden State Warriors,82,17,65,0.207,48.2,104.9,29.1,0.697,9.0,5.0,18.2,13.7,15.2,44.9,1,28,28,28,21,29,24,29,4,17,26,20,28,29,10,Golden State Warriors,2000-01
1610612745,Houston Rockets,82,45,37,0.549,48.4,101.7,30.8,0.719,7.2,4.4,16.1,14.1,11.7,38.2,1,15,15,15,13,18,13,13,22,26,17,25,8,18,10,Houston Rockets,2000-01
1610612754,Indiana Pacers,82,41,41,0.5,48.7,99.2,31.6,0.714,6.9,5.9,15.5,13.3,12.8,34.2,1,18,18,18,3,10,6,17,26,7,8,12,12,4,10,Indiana Pacers,2000-01
1610612746,Los Angeles Clippers,82,31,51,0.378,48.9,101.8,31.2,0.711,6.0,6.3,16.7,13.6,10.8,41.6,1,22,22,22,2,20,10,20,29,4,21,19,4,25,10,Los Angeles Clippers,2000-01
1610612747,Los Angeles Lakers,82,56,26,0.683,48.5,101.7,31.5,0.725,6.9,6.0,16.0,13.5,12.8,37.9,1,2,2,2,6,19,7,10,25,6,13,17,12,17,10,Los Angeles Lakers,2000-01
1610612748,Miami Heat,82,50,32,0.61,48.5,95.7,29.7,0.727,7.7,3.7,14.4,12.2,10.0,35.8,1,9,9,9,8,4,21,8,17,29,2,3,2,7,10,Miami Heat,2000-01
1610612749,Milwaukee Bucks,82,52,30,0.634,48.2,101.2,30.5,0.711,8.2,4.7,14.9,14.5,12.2,36.9,1,7,7,7,21,17,15,18,9,22,4,28,9,13,10,Milwaukee Bucks,2000-01
1610612750,Minnesota Timberwolves,82,47,35,0.573,48.4,100.7,30.1,0.719,8.3,5.6,15.5,13.3,12.6,41.0,1,12,12,12,13,15,18,14,6,10,9,12,11,24,10,Minnesota Timberwolves,2000-01
1610612751,New Jersey Nets,82,26,56,0.317,48.1,103.0,28.5,0.7,7.9,5.0,16.2,14.1,13.8,37.2,1,24,24,24,28,24,28,25,14,20,19,24,21,16,10,New Jersey Nets,2000-01
1610612752,New York Knicks,82,48,34,0.585,48.5,95.5,30.8,0.743,6.6,4.2,15.4,10.7,7.3,30.2,1,11,11,11,6,3,13,2,28,27,6,1,1,1,10,New York Knicks,2000-01
1610612753,Orlando Magic,82,43,39,0.524,48.7,99.2,29.9,0.698,8.2,5.9,16.1,14.5,13.3,37.0,1,17,17,17,4,11,19,28,8,8,14,27,16,15,10,Orlando Magic,2000-01
1610612755,Philadelphia 76ers,82,56,26,0.683,48.4,96.2,31.7,0.725,8.4,5.0,16.2,12.6,13.5,36.6,1,2,2,2,10,5,5,9,5,19,18,5,19,11,10,Philadelphia 76ers,2000-01
1610612756,Phoenix Suns,82,51,31,0.622,48.3,95.4,30.8,0.737,9.5,5.2,16.1,12.6,13.1,36.3,1,8,8,8,18,2,11,4,2,15,14,5,15,9,10,Phoenix Suns,2000-01
1610612757,Portland Trail Blazers,82,50,32,0.61,48.2,99.0,30.3,0.724,8.2,5.1,15.7,12.6,11.2,36.4,1,9,9,9,26,9,17,11,9,16,11,7,6,10,10,Portland Trail Blazers,2000-01
1610612758,Sacramento Kings,82,55,27,0.671,49.0,97.0,33.0,0.707,9.7,5.3,16.1,13.5,13.9,39.4,1,4,4,4,1,7,2,22,1,14,16,15,22,19,10,Sacramento Kings,2000-01
1610612759,San Antonio Spurs,82,58,24,0.707,48.4,94.9,33.1,0.737,6.9,7.0,14.8,12.0,12.3,34.0,1,1,1,1,13,1,1,3,24,1,3,2,10,3,10,San Antonio Spurs,2000-01
1610612760,Seattle SuperSonics,82,44,38,0.537,48.3,102.7,29.5,0.698,8.0,5.0,17.0,13.9,14.4,39.6,1,16,16,16,18,23,23,26,13,18,22,22,23,21,10,Seattle SuperSonics,2000-01
1610612761,Toronto Raptors,82,47,35,0.573,48.7,100.5,30.8,0.732,7.3,6.3,14.3,13.6,17.0,39.6,1,12,12,12,5,14,11,5,21,3,1,18,29,20,10,Toronto Raptors,2000-01
1610612762,Utah Jazz,82,53,29,0.646,48.2,100.0,29.1,0.732,8.1,5.6,15.9,12.5,10.8,32.1,1,5,5,5,25,12,25,6,12,9,12,4,5,2,10,Utah Jazz,2000-01
1610612763,Vancouver Grizzlies,82,23,59,0.28,48.2,103.2,29.6,0.698,7.1,4.4,18.0,14.6,14.4,42.4,1,26,26,26,21,26,22,27,23,25,25,29,24,28,10,Vancouver Grizzlies,2000-01
1610612764,Washington Wizards,82,19,63,0.232,48.0,104.8,28.9,0.718,7.7,4.7,19.8,13.3,14.5,42.0,1,27,27,27,29,27,26,16,18,23,29,11,25,27,10,Washington Wizards,2000-01
1610612737,Atlanta Hawks,82,33,49,0.402,48.2,103.7,29.8,0.709,8.1,4.3,17.8,13.8,16.7,40.8,1,22,22,22,23,21,17,17,10,27,27,13,29,21,10,Atlanta Hawks,2001-02
1610612738,Boston Celtics,82,49,33,0.598,48.4,98.0,31.3,0.729,9.7,3.6,14.9,13.6,12.6,30.9,1,8,8,8,8,5,3,4,1,28,7,12,15,1,10,Boston Celtics,2001-02
1610612766,Charlotte Hornets,82,44,38,0.537,48.2,100.0,30.5,0.722,8.0,5.6,14.7,14.4,12.3,36.4,1,11,11,11,24,9,12,6,13,12,6,18,12,9,10,Charlotte Hornets,2001-02
1610612741,Chicago Bulls,82,21,61,0.256,48.3,104.8,28.8,0.714,7.7,4.4,16.3,13.3,11.5,37.6,1,28,28,28,19,25,25,14,17,25,21,8,7,14,10,Chicago Bulls,2001-02
1610612739,Cleveland Cavaliers,82,29,53,0.354,48.4,105.0,30.3,0.728,7.0,5.7,16.6,13.4,13.0,39.7,1,24,24,24,6,27,14,5,23,9,23,9,19,20,10,Cleveland Cavaliers,2001-02
1610612742,Dallas Mavericks,82,57,25,0.695,48.5,104.8,31.3,0.707,7.1,4.8,14.2,15.1,13.6,43.5,1,4,4,4,5,24,4,19,22,18,2,28,22,27,10,Dallas Mavericks,2001-02
1610612743,Denver Nuggets,82,27,55,0.329,48.3,104.9,28.2,0.699,7.5,5.6,16.9,14.7,15.3,41.1,1,26,26,26,15,26,29,24,20,10,24,24,27,22,10,Denver Nuggets,2001-02
1610612765,Detroit Pistons,82,50,32,0.61,48.0,99.3,28.9,0.705,7.9,6.9,16.0,13.2,11.2,36.0,1,6,6,6,29,8,24,20,15,1,18,6,5,8,10,Detroit Pistons,2001-02
1610612744,Golden State Warriors,82,21,61,0.256,48.2,105.6,30.4,0.694,7.9,6.4,18.6,14.6,14.3,46.0,1,28,28,28,22,28,13,26,14,4,29,23,25,29,10,Golden State Warriors,2001-02
1610612745,Houston Rockets,82,28,54,0.341,48.7,105.9,29.4,0.698,6.5,5.4,16.1,14.4,12.7,41.5,1,25,25,25,1,29,22,25,27,14,20,19,17,23,10,Houston Rockets,2001-02
1610612754,Indiana Pacers,82,42,40,0.512,48.5,101.1,31.3,0.71,8.0,5.3,15.5,14.7,13.8,39.1,1,15,15,15,3,13,4,16,12,15,15,25,23,19,10,Indiana Pacers,2001-02
1610612746,Los Angeles Clippers,82,39,43,0.476,48.3,103.2,30.2,0.699,6.2,6.6,15.8,15.3,10.0,42.1,1,18,18,18,15,19,15,23,29,2,16,29,1,26,10,Los Angeles Clippers,2001-02
1610612747,Los Angeles Lakers,82,58,24,0.707,48.2,98.7,31.8,0.72,7.6,5.8,13.7,14.6,10.7,37.0,1,2,2,2,20,7,2,8,18,8,1,22,2,11,10,Los Angeles Lakers,2001-02
1610612763,Memphis Grizzlies,82,23,59,0.28,48.2,103.8,29.4,0.68,7.9,6.0,17.9,14.1,14.3,43.6,1,27,27,27,20,22,21,29,16,7,28,17,24,28,10,Memphis Grizzlies,2001-02
1610612748,Miami Heat,82,36,46,0.439,48.6,97.6,31.0,0.74,6.7,5.5,16.3,12.0,11.4,33.4,1,20,20,20,2,4,9,1,26,13,21,2,6,3,10,Miami Heat,2001-02
1610612749,Milwaukee Bucks,82,41,41,0.5,48.5,103.9,31.2,0.709,7.3,4.7,15.9,13.8,12.0,37.0,1,17,17,17,4,23,8,18,21,19,17,15,11,11,10,Milwaukee Bucks,2001-02
1610612750,Minnesota Timberwolves,82,50,32,0.61,48.3,102.2,31.2,0.737,6.4,5.2,15.4,13.8,11.7,38.0,1,6,6,6,15,15,7,2,28,16,14,13,8,15,10,Minnesota Timberwolves,2001-02
1610612751,New Jersey Nets,82,52,30,0.634,48.4,96.6,30.7,0.716,8.7,6.0,14.6,13.0,10.8,35.3,1,5,5,5,8,2,11,13,4,6,4,5,3,5,10,New Jersey Nets,2001-02
1610612752,New York Knicks,82,30,52,0.366,48.3,103.0,30.0,0.719,6.8,3.5,17.0,13.5,11.1,38.0,1,23,23,23,15,18,16,9,25,29,25,11,4,16,10,New York Knicks,2001-02
1610612753,Orlando Magic,82,44,38,0.537,48.4,102.5,29.7,0.692,8.1,4.7,14.6,14.9,14.7,42.0,1,11,11,11,8,17,19,27,11,20,5,27,26,25,10,Orlando Magic,2001-02
1610612755,Philadelphia 76ers,82,43,39,0.524,48.1,97.5,30.9,0.721,8.6,4.4,15.4,11.9,13.4,33.3,1,14,14,14,27,3,10,7,5,24,13,1,21,2,10,Philadelphia 76ers,2001-02
1610612756,Phoenix Suns,82,36,46,0.439,48.4,101.0,29.6,0.702,8.1,4.9,16.1,14.5,11.7,38.2,1,20,20,20,14,11,20,21,9,17,19,20,9,17,10,Phoenix Suns,2001-02
1610612757,Portland Trail Blazers,82,49,33,0.598,48.4,101.0,29.8,0.733,8.6,4.5,15.3,12.6,12.6,36.8,1,8,8,8,8,12,18,3,6,22,12,3,16,10,10,Portland Trail Blazers,2001-02
1610612758,Sacramento Kings,82,61,21,0.744,48.2,98.6,33.0,0.717,9.0,4.6,14.4,14.5,12.8,41.5,1,1,1,1,26,6,1,11,3,21,3,21,18,24,10,Sacramento Kings,2001-02
1610612759,San Antonio Spurs,82,58,24,0.707,48.4,96.5,31.3,0.719,7.6,6.5,15.1,13.9,12.5,37.3,1,2,2,2,6,1,6,10,18,3,9,16,13,13,10,San Antonio Spurs,2001-02
1610612760,Seattle SuperSonics,82,45,37,0.549,48.4,102.5,28.5,0.681,8.5,4.4,15.3,14.7,13.1,38.5,1,10,10,10,8,16,28,28,7,23,10,26,20,18,10,Seattle SuperSonics,2001-02
1610612761,Toronto Raptors,82,42,40,0.512,48.2,100.0,28.5,0.701,8.4,5.6,15.3,13.5,16.2,35.4,1,15,15,15,25,10,27,22,8,11,11,10,28,6,10,Toronto Raptors,2001-02
1610612762,Utah Jazz,82,44,38,0.537,48.4,101.6,28.6,0.717,9.1,6.4,17.2,12.8,11.9,35.0,1,11,11,11,8,14,26,12,2,4,26,4,10,4,10,Utah Jazz,2001-02
1610612764,Washington Wizards,82,37,45,0.451,48.1,103.2,29.2,0.714,7.0,4.3,15.1,13.3,12.6,36.0,1,19,19,19,27,20,23,15,24,26,8,7,14,7,10,Washington Wizards,2001-02
1610612737,Atlanta Hawks,82,35,47,0.427,48.6,102.8,31.2,0.704,7.5,5.8,19.0,14.7,13.2,39.1,1,22,22,22,5,21,5,22,20,6,27,24,22,20,10,Atlanta Hawks,2002-03
1610612738,Boston Celtics,82,44,38,0.537,48.4,98.5,30.1,0.725,8.8,3.7,15.0,13.5,11.2,31.9,1,13,13,13,14,7,14,10,4,25,5,13,8,1,10,Boston Celtics,2002-03
1610612741,Chicago Bulls,82,30,52,0.366,48.6,103.1,31.0,0.695,7.4,5.6,18.7,14.3,12.6,39.1,1,23,23,23,4,22,11,27,22,10,26,21,20,22,10,Chicago Bulls,2002-03
1610612739,Cleveland Cavaliers,82,17,65,0.207,48.4,103.6,31.0,0.732,7.8,6.4,20.3,13.1,16.3,39.5,1,28,28,28,14,24,10,4,16,2,29,8,28,23,10,Cleveland Cavaliers,2002-03
1610612742,Dallas Mavericks,82,60,22,0.732,48.2,99.4,31.0,0.709,8.1,5.5,12.4,14.3,12.3,38.5,1,1,1,1,24,9,9,19,11,13,1,22,16,17,10,Dallas Mavericks,2002-03
1610612743,Denver Nuggets,82,17,65,0.207,48.1,99.0,28.8,0.733,8.7,5.1,19.4,11.4,13.9,35.0,1,28,28,28,29,8,28,3,6,16,28,1,26,5,10,Denver Nuggets,2002-03
1610612765,Detroit Pistons,82,50,32,0.61,48.5,97.3,29.8,0.74,6.8,5.7,14.0,11.7,10.2,34.0,1,5,5,5,7,4,18,1,28,8,2,2,2,2,10,Detroit Pistons,2002-03
1610612744,Golden State Warriors,82,38,44,0.463,48.2,106.0,31.0,0.679,7.2,6.2,18.2,16.0,14.1,44.5,1,19,19,19,26,29,8,29,23,3,25,29,27,28,10,Golden State Warriors,2002-03
1610612745,Houston Rockets,82,43,39,0.524,48.6,99.9,31.3,0.724,7.2,6.0,16.5,13.2,10.7,34.8,1,15,15,15,1,14,4,11,23,5,19,11,6,4,10,Houston Rockets,2002-03
1610612754,Indiana Pacers,82,48,34,0.585,48.6,97.9,32.0,0.723,8.5,5.4,16.3,13.7,13.8,37.9,1,9,9,9,6,5,2,13,8,14,17,15,23,13,10,Indiana Pacers,2002-03
1610612746,Los Angeles Clippers,82,27,55,0.329,48.2,103.6,30.0,0.702,7.0,5.6,17.2,14.8,9.9,40.4,1,25,25,25,26,23,17,25,27,10,22,25,1,24,10,Los Angeles Clippers,2002-03
1610612747,Los Angeles Lakers,82,50,32,0.61,48.6,101.8,31.1,0.727,7.8,5.7,15.9,13.8,11.9,37.7,1,5,5,5,1,19,7,8,15,7,16,17,12,12,10,Los Angeles Lakers,2002-03
1610612763,Memphis Grizzlies,82,28,54,0.341,48.6,104.6,30.1,0.687,7.9,6.1,16.8,15.4,13.8,45.5,1,24,24,24,1,27,15,28,14,4,21,28,25,29,10,Memphis Grizzlies,2002-03
1610612748,Miami Heat,82,25,57,0.305,48.4,99.8,30.0,0.739,7.2,4.0,15.0,11.9,10.4,35.3,1,26,26,26,14,12,16,2,25,23,6,3,4,7,10,Miami Heat,2002-03
1610612749,Milwaukee Bucks,82,42,40,0.512,48.5,105.3,28.9,0.699,7.6,4.2,14.4,15.0,11.9,38.6,1,16,16,16,7,28,27,26,18,22,3,26,13,18,10,Milwaukee Bucks,2002-03
1610612750,Minnesota Timberwolves,82,51,31,0.622,48.3,100.6,31.9,0.729,6.7,5.3,15.0,13.8,11.7,38.2,1,4,4,4,20,16,3,7,29,15,4,16,9,15,10,Minnesota Timberwolves,2002-03
1610612751,New Jersey Nets,82,49,33,0.598,48.2,95.5,30.8,0.731,8.7,4.6,15.6,12.3,10.9,34.2,1,8,8,8,26,1,12,6,5,21,11,4,7,3,10,New Jersey Nets,2002-03
1610612740,New Orleans Hornets,82,47,35,0.573,48.5,98.4,30.2,0.731,8.0,4.8,15.9,13.2,12.0,38.6,1,11,11,11,7,6,13,5,13,18,14,10,14,19,10,New Orleans Hornets,2002-03
1610612752,New York Knicks,82,37,45,0.451,48.4,103.7,29.0,0.718,7.1,3.1,15.9,12.9,10.4,41.4,1,20,20,20,10,25,26,15,26,29,13,6,3,26,10,New York Knicks,2002-03
1610612753,Orlando Magic,82,42,40,0.512,48.3,101.9,29.2,0.711,8.5,3.7,15.4,14.0,12.5,40.5,1,16,16,16,20,20,22,18,8,26,10,18,18,25,10,Orlando Magic,2002-03
1610612755,Philadelphia 76ers,82,48,34,0.585,48.4,100.0,29.5,0.727,10.3,3.5,16.3,12.4,13.8,36.9,1,9,9,9,11,15,20,9,1,28,18,5,23,10,10,Philadelphia 76ers,2002-03
1610612756,Phoenix Suns,82,44,38,0.537,48.3,99.4,29.8,0.703,8.1,4.9,15.2,15.2,10.4,39.1,1,13,13,13,20,10,19,23,12,17,8,27,5,20,10,Phoenix Suns,2002-03
1610612757,Portland Trail Blazers,82,50,32,0.61,48.4,99.5,29.0,0.723,8.8,3.9,17.2,13.3,12.9,38.0,1,5,5,5,13,11,25,12,3,24,23,12,21,14,10,Portland Trail Blazers,2002-03
1610612758,Sacramento Kings,82,59,23,0.72,48.4,96.3,33.5,0.706,9.0,5.6,15.7,14.6,12.4,38.2,1,3,3,3,14,2,1,21,2,12,12,23,17,16,10,Sacramento Kings,2002-03
1610612759,San Antonio Spurs,82,60,22,0.732,48.4,96.6,31.2,0.713,7.7,6.5,16.7,14.0,12.2,37.5,1,1,1,1,14,3,6,17,17,1,20,18,15,11,10,San Antonio Spurs,2002-03
1610612760,Seattle SuperSonics,82,40,42,0.488,48.4,100.9,29.1,0.718,8.3,3.6,15.0,13.1,12.5,36.4,1,18,18,18,11,18,23,14,10,27,6,9,18,9,10,Seattle SuperSonics,2002-03
1610612761,Toronto Raptors,82,24,58,0.293,48.3,104.3,28.7,0.707,7.4,4.8,15.9,14.2,18.3,43.2,1,27,27,27,20,26,29,20,21,19,14,20,29,27,10,Toronto Raptors,2002-03
1610612762,Utah Jazz,82,47,35,0.573,48.2,99.8,29.0,0.702,8.6,5.7,17.6,12.9,11.7,35.3,1,11,11,11,24,13,24,24,7,9,24,7,11,6,10,Utah Jazz,2002-03
1610612764,Washington Wizards,82,37,45,0.451,48.4,100.9,29.2,0.716,7.6,4.8,15.2,13.7,11.7,35.7,1,20,20,20,14,17,21,16,19,20,9,14,9,8,10,Washington Wizards,2002-03
1610612737,Atlanta Hawks,82,28,54,0.341,48.5,103.1,30.6,0.705,7.6,5.0,18.9,14.0,13.7,40.0,1,25,25,25,4,25,10,18,17,12,28,21,25,20,10,Atlanta Hawks,2003-04
1610612738,Boston Celtics,82,36,46,0.439,48.1,100.2,29.8,0.695,9.4,4.0,17.6,14.7,12.1,35.5,1,20,20,20,28,14,17,24,2,25,26,25,17,8,10,Boston Celtics,2003-04
1610612741,Chicago Bulls,82,23,59,0.28,48.4,100.5,30.7,0.714,8.0,4.8,17.4,13.2,12.0,36.5,1,28,28,28,14,17,9,15,13,15,25,12,16,11,10,Chicago Bulls,2003-04
